planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets
2.553184944311864e-05,45.15404348826002,0.013971136328564445,90.0,172.883207554967,0.0,-114.06820472345838,1.8038368499088268e-05,85.3201658100117,0.010741584233633574,90.0,-5.404824691022278,0.0,-137.92397516378946,2.0112862891590317e-05,130.1955523491224,0.00461799597493548,90.0,5.251825045552338,2.206953149025079e-31,-73.46436523977786,1.2294219537806197e-05,264.8226783857125,0.024471717160066755,90.0,-121.00389964313206,1.7655625192200634e-31,70.178024837208,1.0,4
2.612812652708686e-05,45.15409528009832,0.01840291736927745,90.0,173.236494499043,1.7655625192200639e-31,-113.91782502201475,1.8221533343525554e-05,85.32069183514254,0.00177113919561256,90.0,-39.88548205241805,3.531125038440126e-31,-102.36751557097455,1.8386001944731678e-05,130.19687148346526,0.0024734691721809486,90.0,165.17869236050004,0.0,127.41268849137344,1.2327803030764647e-05,264.68846055790425,0.028291064424507618,90.0,-136.56026385843828,3.5311250384401286e-31,86.41234140365137,1.0,4
2.284618898827902e-05,45.15416325460876,0.01594762807623422,90.0,169.01634554869733,8.827812596100317e-32,-110.00036619181982,1.8583865727167605e-05,85.31807924810515,0.002175170349122008,90.0,68.77303451205269,3.5311250384401278e-31,149.02821068712964,2.253595267086279e-05,130.1953914363808,0.004568291040349393,90.0,133.96048713805828,-3.531125038440127e-31,158.7172569529006,1.0973028363721583e-05,264.56913467059735,0.02982153619303917,90.0,-141.92700736948115,0.0,92.0499761601261,1.0,4
2.14391549277276e-05,45.15373430387758,0.015672186472626463,90.0,-173.5340735711634,1.7655625192200639e-31,-127.45588350933907,2.0680588602543193e-05,85.31999235568053,0.013801208905486006,90.0,-22.50504868676563,7.0622500768802555e-31,-121.06235480932885,1.8463624458111254e-05,130.1946539861297,0.0073955174011801445,90.0,-15.65400046202058,1.7655625192200639e-31,-52.8448384196285,1.6518133334586922e-05,264.2570517262709,0.02633708555758053,90.0,-62.20175068768408,0.0,16.896361483746816,1.0,4
2.1301665439347168e-05,45.15372806922474,0.015638821343271186,90.0,-173.63656087023523,1.3241718894150476e-31,-127.35706541959308,2.0684284215171482e-05,85.31992081438302,0.01401561577492593,90.0,-23.218717143079882,3.53112503844013e-31,-120.36503564727232,1.861485773206967e-05,130.19453565476633,0.00757102807100252,90.0,-16.72171731522137,-1.7655625192200634e-31,-51.792257127849666,1.651026938661693e-05,264.30435077813087,0.02613993717351959,90.0,-62.809742289627984,1.765562519220063e-31,17.509551635416287,1.0,4
2.1377347083533943e-05,45.15341565323507,0.016337251317265027,90.0,173.1701129305696,-2.648343778830094e-31,-114.08918481166263,2.1209477110069605e-05,85.32028839440294,0.019698207031025945,90.0,-7.221803126695903,1.7655625192200634e-31,-137.12362361178228,1.9305356173034892e-05,130.19495761864587,0.012906748258899514,90.0,-0.23792905833938813,4.138037154422023e-32,-68.91852590794632,1.9080904088258326e-05,264.3054898180813,0.033005373747733796,90.0,-34.18808503293396,3.531125038440126e-31,-9.80159674765576,1.0,4
1.600281582021001e-05,45.153612989896516,0.0146161890779588,90.0,168.77687202679547,-2.6483437788300947e-31,-109.91243047531042,2.09595140887989e-05,85.31756556987555,0.018849813856955066,90.0,-13.122380055701548,2.6483437788300956e-31,-131.09927269336993,1.9914832476061534e-05,130.19261234081137,0.011796336412380546,90.0,-6.9876804497195835,2.6483437788300956e-31,-62.0371899603616,1.6179086981930056e-05,264.6908407479519,0.02795701910867813,90.0,-56.49392028191481,-3.531125038440127e-31,10.195065932358197,1.0,4
1.8019986567499076e-05,45.15362627428647,0.015014827068384798,90.0,160.22403684529138,-1.7655625192200634e-31,-101.3849503311995,2.069967467833053e-05,85.3178458272419,0.019572031608723804,90.0,-12.60482854409369,4.41390629805016e-31,-131.7038791075204,2.092909225295661e-05,130.19458087541486,0.012560889411273715,90.0,-7.749501412535633,-3.531125038440127e-31,-61.357500734086116,1.7670822141472948e-05,264.5393317492657,0.024829572079658777,90.0,-54.197668619307386,-3.531125038440127e-31,4.0780717864094616,1.0,4
1.9891952575260343e-05,45.15356297623175,0.015318113644534483,90.0,158.57741491400705,1.7655625192200634e-31,-99.72218017985817,2.1644825567222093e-05,85.31899527787654,0.020770933681996367,90.0,-14.800198076733304,-1.765562519220063e-31,-129.62298485721868,1.955829445173923e-05,130.19599022461125,0.013819463818583714,90.0,-10.205941354638902,8.827812596100319e-32,-59.03143910555271,1.8164385232904114e-05,264.1039856819224,0.03453066166574654,90.0,-47.79319470772408,0.0,-1.6840279915366743,1.0,4
1.695708619032763e-05,45.15365614054559,0.014213703244088941,90.0,172.82148779396334,8.827812596100317e-32,-113.98041278921299,2.084225242237162e-05,85.31758713280871,0.020672417277269945,90.0,-25.10600134078064,-1.765562519220063e-31,-119.1664348675662,1.9847580838082084e-05,130.19565529736965,0.013376055674739103,90.0,-23.377775622683547,3.531125038440127e-31,-45.714115486555414,1.819524860997515e-05,264.21402179639455,0.028530782336097096,90.0,-71.99608834723274,-5.296687557660192e-31,15.88998470508444,1.0,4
1.8624774366192e-05,45.15374785821948,0.012668071998208727,90.0,168.45528521701215,0.0,-109.81079455485161,2.0977107154590433e-05,85.31773727126402,0.01774531450610641,90.0,-11.679412219858726,-8.827812596100317e-32,-132.4265995775839,2.1172280193510842e-05,130.1953104493116,0.011042616639999338,90.0,-6.017552789589263,1.3241718894150476e-31,-62.92172423994835,1.5819368066787053e-05,263.8952466202104,0.028355709155055704,90.0,-67.54208699659166,1.7655625192200634e-31,14.181470243148912,1.0,4
1.7447620722339228e-05,45.153632981848844,0.01848126434821191,90.0,163.8644975892515,1.765562519220063e-31,-104.61030777037429,1.9059766621311332e-05,85.31745586794003,0.015113426044902156,90.0,2.514525907758758,8.827812596100322e-32,-146.35116234698285,2.2142279133719972e-05,130.19343950791526,0.008963021312430701,90.0,13.000036886322611,2.6483437788300956e-31,-81.68073015825978,1.4759226924101572e-05,263.8002733869867,0.02576481660118669,90.0,-60.8853631520582,-3.531125038440126e-31,11.166725231716036,1.0,4
1.9778676985667584e-05,45.15378614088344,0.01480261678502525,90.0,-176.3767278757141,0.0,-124.70552034338186,1.912567516249133e-05,85.31920808979422,0.015348368446753805,90.0,0.06328888895758354,-3.675956338844898e-31,-143.91713145733277,1.7985229633047452e-05,130.19563948901782,0.009382796373918574,90.0,9.872120288451137,1.7655625192200643e-31,-78.60970568752842,1.544940549040089e-05,263.86856862238534,0.02056486317885528,90.0,-63.30260452250964,-5.29668755766019e-31,9.57826387097195,1.0,4
2.151733618349336e-05,45.15376542354355,0.015540033585403642,90.0,-165.55454451412763,0.0,-135.49265934205317,1.944153290640958e-05,85.3202840890153,0.015764666978267682,90.0,-19.486089343580797,0.0,-124.3189829770591,1.6506131610314817e-05,130.19519472553466,0.00925234786656135,90.0,-15.677662568227833,0.0,-53.0234357935889,1.8679853466846097e-05,264.35202834269495,0.024687815551785085,90.0,-53.98181211869139,-3.5311250384401278e-31,7.18321131045485,1.0,4
2.0253961678954874e-05,45.153837799013196,0.01663177768015014,90.0,-167.83796214009752,-1.765562519220063e-31,-133.06750555315267,1.7579617484180933e-05,85.3189783055121,0.014057070892039595,90.0,-18.79549098247643,0.0,-124.83794336224373,1.8841638547132167e-05,130.19374495459718,0.007411640777010585,90.0,-19.97517648123764,0.0,-48.50364878576129,1.9442884331348047e-05,265.13627232224974,0.013719596245391185,90.0,-76.15304334234818,0.0,30.323579412888034,1.0,4
2.125809622745623e-05,45.15365978719145,0.02168335353738416,90.0,-173.70661088267312,5.738078187465207e-31,-126.59110892931308,1.743952081926059e-05,85.32017819776675,0.010725435614222342,90.0,-5.11416140479138,4.4139062980501597e-32,-138.21033527297755,1.7796501054844605e-05,130.1940778010352,0.005172284682500877,90.0,3.0978076518162636,8.827812596100313e-32,-71.36542168008141,2.1864628373488926e-05,265.35112342904216,0.009246969735017641,90.0,-9.890691638095364,3.531125038440127e-31,-28.87414900207712,1.0,4
