planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,chi2
1.4651564523522604e-06,45.15483304251257,0.07363165129821841,90.0,-110.99681272573872,-1.7655625192200639e-31,171.41496157600946,1.7645686099882204e-06,64.7913468422441,0.10779265038730704,90.0,-116.80586509453548,-1.7655625192200639e-31,63.886349172804444,1.1675264350997517e-05,85.31531901430422,0.1077994333553675,90.0,-111.98841782658751,5.296687557660192e-31,-25.12796744783898,1.0273263021130615e-05,130.18729053555282,0.09142148037244234,90.0,-114.79523869788255,-5.296687557660192e-31,51.785571088719635,1.0,4,91.87975416528751
1.62460811837749e-05,45.15388387341388,0.06562175635484707,90.0,-125.99425626558627,-3.531125038440126e-31,-172.16960033087767,1.1768411746893058e-06,65.45577358082642,0.09743800581930001,90.0,-83.71453864333714,1.3241718894150476e-31,-101.97996833746384,1.2802315417204198e-05,85.31892968455325,0.050028510647772945,90.0,-107.49133454085646,1.765562519220063e-31,-32.80600822542517,1.2438220093524728e-05,130.19161342583237,0.043080659034157566,90.0,-113.90556214879194,-3.5311250384401278e-31,48.275045154567984,1.0,4,91.94653468368215
5.037517601099762e-06,45.153844531858056,0.054736786163686726,90.0,163.55051684376028,5.29668755766019e-31,-100.3772185832691,1.3535912361600958e-06,65.78605751467423,0.08858247551717419,90.0,124.71359510291761,0.0,-94.03589174905284,1.4729515712873479e-05,85.31256247226283,0.03995626567688356,90.0,123.13235864519085,0.0,97.16694838728652,1.35935497510369e-05,130.1876604873199,0.035398286621152575,90.0,131.35392594068048,7.062250076880254e-31,163.57843461746933,1.0,4,92.00270842102539
7.383488050697172e-06,45.15321951724912,0.0725353201829427,90.0,-106.41003428802415,1.765562519220063e-31,166.1127108777757,2.21808943489186e-06,64.79233191016256,0.08495270132888282,90.0,-83.26265379428784,0.0,-18.768032732149532,1.1175330331065678e-05,85.31676363943079,0.08231239945952715,90.0,-79.46600908087883,-3.531125038440126e-31,-64.47809685994918,9.710591680052572e-06,130.18833133073724,0.06838248453009797,90.0,-84.68944429539127,-3.531125038440125e-31,16.23121453961849,1.0,4,92.24517143642194
1.5668725657978483e-05,45.15373159118501,0.053649077247613954,90.0,-136.55893919977024,-3.531125038440126e-31,-161.6297851097058,1.4832202927253607e-06,65.43678695641088,0.06511278523748684,90.0,-92.25989662649789,-2.2069531490250804e-32,-84.85442708927445,1.2389590177650048e-05,85.31635581617594,0.0016205656074003056,90.0,-128.91056104004514,7.062250076880254e-31,-13.08546218256856,1.2936092628571054e-05,130.19081158497784,0.007350173926036266,90.0,-158.9188752833864,0.0,92.01558991317542,1.0,4,92.44542164243678
6.667806965677773e-06,45.15319954071185,0.05368903827438029,90.0,-101.02797874916486,6.179468817270222e-31,159.4739378913571,1.3447697896662024e-06,65.51858234286075,0.08245660043525756,90.0,-59.81936971139485,1.7655625192200639e-31,-143.19598536243595,1.2886618288410076e-05,85.31455640195473,0.05025637411608908,90.0,-83.81371931528604,8.827812596100315e-32,-58.92891414243596,1.189505507482974e-05,130.1880703670662,0.041184628362024835,90.0,-91.12748039539167,0.0,23.531075300185915,1.0,4,92.94122661019274
9.774651899241689e-06,45.15358597575295,0.021697907990769445,90.0,-151.38132962926954,0.0,-149.19543704484124,1.555607009971887e-05,85.31755111105642,0.023222496263051062,90.0,-3.401617486669025,2.6483437788300947e-31,-141.3545852575767,1.0000898432736523e-06,103.85273144237746,0.03200140086803935,90.0,-5.674352403159968,-8.827812596100317e-32,-6.874284422723558,1.4019765130344495e-05,130.19007072508202,0.013735847183107051,90.0,-4.545986416040555,1.3241718894150476e-31,-64.71548029147306,1.0,4,93.04821501836821
7.981053012852888e-06,45.15421722775602,0.05308099865296367,90.0,-139.3640054678954,3.5311250384401286e-31,-158.66303361610784,1.0245765671270508e-06,65.46170826666011,0.11363224687182585,90.0,-151.6481587012377,0.0,43.079488053776466,1.3842519367997322e-05,85.31186562795443,0.04977029564341178,90.0,-174.87665899676657,-4.855296927855175e-31,38.443977225743,2.0939701611502726e-05,130.189851516387,0.04544024019649444,90.0,-174.50146863883415,0.0,112.00816126972255,1.0,4,93.20295267155635
4.145562731641395e-06,45.153807252799666,0.03831877456077134,90.0,-133.12618760971085,0.0,-166.58320139611973,1.1685176579285787e-05,85.31105133981582,0.0205979643020761,90.0,2.7118736825157024,4.855296927855174e-31,-147.2233457970754,1.0000693881525617e-06,104.04293859577614,0.014779996869730489,90.0,-168.5681065048614,0.0,115.63228023773009,9.87942760111907e-06,130.18502957312361,0.010820117798859474,90.0,-2.4367381917655653,-2.2069531490250793e-32,-66.49229874686235,1.0,4,93.39535973243913
1.8938395888570685e-05,45.15404475379816,0.02130378524293386,90.0,-161.58479183625028,-7.062250076880252e-31,-138.8614109739857,1.7236335288005387e-05,85.31884357351412,0.001651868718647252,90.0,12.6261673223018,1.7655625192200626e-31,-154.9135275512005,1.0004360175101056e-06,104.02249228064443,0.032983599806173144,90.0,-8.827474209776412,-8.827812596100319e-32,-171.31357064983717,1.6069741982434232e-05,130.1937122889345,0.002899087418188726,90.0,154.7600787419179,0.0,137.8498841682089,1.0,4,93.97372567095906
1.6980271810264705e-05,45.153596197382726,0.0507002237704254,90.0,-135.39148878537873,3.531125038440127e-31,-163.13391029475147,1.0835987110019531e-05,85.31986698987788,0.01898749253716241,90.0,-39.88094682055753,0.0,-103.87371812053017,1.8415994208664517e-06,104.0198571571516,0.007407350952700288,90.0,33.63429234828395,3.531125038440127e-31,-59.53578699330592,9.956201918627805e-06,130.19255888464025,0.014036925605212669,90.0,-65.20948083961426,-3.531125038440127e-31,-3.158983692703215,1.0,4,94.20680071056273
5.465993670069806e-06,45.154015879819234,0.022618872902580935,90.0,-147.07667740250753,3.5311250384401278e-31,-153.5019716594662,1.5636923355971595e-05,85.31545437246047,0.00963967274895099,90.0,-10.652000698877844,0.0,-132.53989829576483,1.8592340768163956e-06,104.35899498233336,0.009016291654536147,90.0,-80.37899661701128,8.827812596100319e-32,-105.68880239829281,9.543004294898231e-06,130.18884624335016,0.004016122902765888,90.0,-14.486637617639415,1.7655625192200634e-31,-53.6514145089159,1.0,4,94.25037667877342
1.1914133186858115e-05,45.15340581296655,0.0400144585193313,90.0,-128.61645492175202,0.0,-171.2282359878893,1.2167302859227294e-05,85.32004241781803,0.04127998615830119,90.0,-32.07171761945593,3.531125038440125e-31,-114.09446962063724,1.0000043942712445e-06,104.51993537391947,0.04191726647956158,90.0,-28.547096077975407,-1.7655625192200634e-31,6.267116293994407,1.0222295547120802e-05,130.18931502635468,0.02927979163779774,90.0,-42.64553910097691,0.0,-27.5516558817783,1.0,4,94.40255886091546
9.823077747470777e-06,45.15374792313533,0.04974493454294269,90.0,-122.893815544409,3.5311250384401278e-31,-176.68541762072152,1.136809409621014e-05,85.31534735026207,0.03697169878821337,90.0,-50.50159297986782,3.5311250384401278e-31,-94.38050461732401,1.1157294900236125e-06,97.99626061301134,0.045206526894964634,90.0,-34.031837431672635,-3.5311250384401278e-31,18.85922775223989,2.0545978631818103e-06,130.18914623540357,0.028134012770079347,90.0,-61.23125383260484,1.765562519220063e-31,-8.040610569210644,1.0,4,94.43766004053566
1.2993699332521233e-05,45.15383729618895,0.03178783308783015,90.0,-141.60138193833814,3.531125038440126e-31,-158.275909932907,1.3819716033527893e-05,85.31880335212034,0.01180728979978328,90.0,-26.541496946728035,0.0,-116.76085833407473,1.000044984685392e-06,111.44750001210272,0.008237950599173923,90.0,68.15034628604266,0.0,71.01965742101788,1.2157903002491985e-05,130.1899630136284,0.006486122458832923,90.0,-48.359460076803444,0.0,-19.827406106816248,1.0,4,94.44214258057282
7.610212944111036e-06,45.15400121196894,0.011584964950735062,90.0,-22.007337678911828,-1.7655625192200639e-31,78.00510070254612,1.6562386120434481e-06,65.7379260854799,0.06491186709397721,90.0,-7.342489082669314,1.7655625192200634e-31,154.724347480491,1.3837458508115483e-05,85.31520278114102,0.030598688699508755,90.0,-27.780695242856844,1.7655625192200634e-31,-117.44812443449462,1.3925974828830034e-05,130.1865041484114,0.019859636471372594,90.0,-36.84418699598529,-7.062250076880252e-31,-32.68970007114459,1.0,4,94.48692772531362
4.4644000435496645e-06,45.15375872629838,0.025569342428157848,90.0,-134.65714971203707,3.531125038440126e-31,-166.03028546611827,1.4826025734897164e-05,85.31532023373377,0.028240444825230592,90.0,-25.572153742490165,1.7655625192200626e-31,-119.49229581110171,1.41582825883394e-06,111.98359555001979,0.019931496248631504,90.0,-24.426256243011256,1.7655625192200634e-31,-67.66618267180246,8.882237759055178e-06,130.18056185722327,0.016113857921217695,90.0,-39.78428018103395,0.0,-29.349841808431528,1.0,4,94.53129734326302
9.483070772485263e-06,45.1538930906358,0.029241545635244566,90.0,-135.29537040274496,0.0,-165.06117191395296,1.4216756968666008e-05,85.31800078412351,0.01983900321819414,90.0,-33.22403755289897,3.531125038440126e-31,-110.78874249277186,1.0000026688502539e-06,115.64629354745627,0.014822782079483827,90.0,36.41776009957428,3.531125038440127e-31,53.95140042857018,1.0651258251513478e-05,130.18914792257988,0.012981443849453485,90.0,-49.521662203448514,0.0,-19.14218164347524,1.0,4,94.57676644071734
1.276457843674839e-05,45.15384831924853,0.03419912712666698,90.0,-136.75260060547464,3.531125038440126e-31,-163.11767336358017,1.3276184568248691e-05,85.31848425812028,0.012386077958278193,90.0,-30.368192818365316,1.7655625192200639e-31,-112.95921021510817,1.3224892310332582e-06,103.85791604465985,0.007553028349878678,90.0,39.64494173717291,3.531125038440127e-31,-72.51167641229773,1.1205171897268752e-05,130.19059810457048,0.0065431038715196435,90.0,-58.41788097240726,-1.7655625192200639e-31,-9.666231103389928,1.0,4,94.73612324875687
1.6187350555574497e-05,45.15362340601056,0.022689591019474535,90.0,-141.15896831860593,3.531125038440127e-31,-159.56909140705304,1.5422299901381665e-05,85.32018236018193,0.02760741074903723,90.0,-20.04200559590346,1.7655625192200634e-31,-125.04712465735817,1.007946410200114e-06,104.46690854807528,0.017986822231963996,90.0,-54.69874456938988,0.0,-122.90916317974326,1.538453600416217e-05,130.19184344071516,0.017614771132654493,90.0,-25.65434269782745,0.0,-43.8696858095022,1.0,4,94.82798363290138
2.6214750766148816e-06,45.15358816208346,0.03659921897359486,90.0,-131.4572031741167,0.0,-168.47913787036197,2.2783126120181543e-06,65.81516010045745,0.04727568990129784,90.0,-119.0459191748211,0.0,46.161082333102506,1.330395252759638e-05,85.3212995329001,0.035803023407350275,90.0,-37.966120503127506,0.0,-107.39759268725312,1.8962954397391483e-05,130.1838859285568,0.02482048480256519,90.0,-50.9846674218482,3.5311250384401278e-31,-18.53079994603714,1.0,4,94.97765024135843
8.915421057239278e-06,45.15299865312404,0.06564457412092298,90.0,-110.28835529062452,1.7655625192200639e-31,170.2428104398226,2.5337701481077887e-06,64.80528987179007,0.07526999958772908,90.0,-84.01740029889879,1.3241718894150476e-31,-14.134903757675266,1.1891447727604527e-05,85.3175919422146,0.07223145965528455,90.0,-81.13348591704334,-2.648343778830095e-31,-62.32124469902463,1.1488541105561826e-05,130.18924111541892,0.059748055261483746,90.0,-86.56290261131123,-1.3241718894150474e-31,18.439598394317667,1.0,4,95.04671389653151
1.0850975622481596e-05,45.15395099259543,0.020393573624841455,90.0,-152.10650005322574,-3.5311250384401278e-31,-148.58870056306472,1.6571488706826015e-05,85.31629818611606,0.011295148829133747,90.0,-4.188147140921148,8.827812596100317e-32,-139.21807852204583,1.0000213882004013e-06,103.80761645097245,0.019821942040329603,90.0,-19.03058580732574,0.0,-173.65949398698822,1.2095866406238332e-05,130.18868849610897,0.004491632479775254,90.0,0.18560513833576306,7.310532306145574e-32,-68.39465561682972,1.0,4,95.0541186871552
8.900532243155988e-06,45.15425728122772,0.03277596991796262,90.0,-137.3787084964646,1.0593375115320384e-30,-162.5863551638595,1.3569862759318584e-05,85.31642676107538,0.004288427395314072,90.0,-113.90881304333622,5.29668755766019e-31,-27.987519167181734,1.0242876541481518e-06,112.52043987684858,0.021682535609575577,90.0,10.335882469825458,3.5311250384401286e-31,34.02889467219514,1.0024438705505177e-05,130.19272895273218,0.010762908531324732,90.0,-112.348762179115,0.0,45.13504453112432,1.0,4,95.16795791063693
7.236588814592993e-06,45.15377232759912,0.04375823235349126,90.0,-132.33068782547153,0.0,-166.98481046052203,1.1411522701903668e-05,85.31564825861338,0.01935032599333031,90.0,-23.98132507159665,-1.765562519220063e-31,-120.17178155926482,1.000079949353177e-06,104.01169426888129,0.011755388429658302,90.0,152.55942946951228,-1.7655625192200634e-31,-13.64434672907218,6.695123304648297e-06,130.18742262396165,0.011927825809479244,90.0,-44.61246637375833,0.0,-24.058634130299566,1.0,4,95.2125556473639
1.1090321778596334e-05,45.15391960329729,0.02472613899301481,90.0,-142.37109772845963,3.531125038440127e-31,-158.13405255999706,1.5056609557621385e-05,85.31525868116799,0.012052523176078148,90.0,-13.015149266672545,1.7655625192200639e-31,-130.4568230712514,1.0000162517456797e-06,103.81157251202757,0.018713999707502225,90.0,1.9233516048155261,-4.193210983147652e-31,153.92967314156178,1.4217704458746461e-05,130.1879385724833,0.004936355115945752,90.0,-25.840877212614448,0.0,-42.36377000731562,1.0,4,95.55554868337506
1.1962861673686335e-05,45.15382612781484,0.03547560194444996,90.0,-138.8140667928841,-3.5311250384401278e-31,-160.84681078011423,1.3178315972487337e-05,85.31882891087193,0.01324003999065744,90.0,-34.694537566922364,-3.5311250384401278e-31,-108.64552620824301,1.0000549356705643e-06,111.467638993349,0.009307252366667082,90.0,54.790148340616426,3.531125038440127e-31,86.28417706175769,1.0987266973205096e-05,130.18940470665024,0.008340248578882508,90.0,-58.14169668581966,-1.7655625192200639e-31,-10.056849429179405,1.0,4,95.67125877551447
1.2240896352274205e-05,45.15356159819973,0.033742157553152616,90.0,-135.20793505906155,-3.5311250384401278e-31,-164.77371709808344,1.2928392224311729e-05,85.31961409388283,0.02827410891544778,90.0,-18.708077851718087,0.0,-126.47105449137908,1.000026127868328e-06,104.53576732391292,0.030428956344067518,90.0,-17.27132841056538,0.0,-1.332698137651185,1.0767163402654953e-05,130.18963979086607,0.017607401183021853,90.0,-30.3758902218178,-1.765562519220063e-31,-39.068984059671735,1.0,4,96.00562601356367
5.186886832982603e-06,45.1538277376692,0.04136819524349237,90.0,-130.06909364910413,3.5311250384401278e-31,-169.58031930919492,1.1446281789355112e-05,85.31159011827631,0.020151477325017014,90.0,-15.769086635213414,-1.7655625192200634e-31,-128.61556107314271,1.0645644700499633e-06,104.0422516230542,0.01716635813048306,90.0,-149.49438791368843,-5.29668755766019e-31,97.20147614256882,9.635607158490787e-06,130.18540537409413,0.011342943925361245,90.0,-31.06089441332386,0.0,-37.74694810085679,1.0,4,96.12627070285012
1.044111773823239e-05,45.15357856377665,0.0246051321372779,90.0,-144.97519471379906,0.0,-155.46801662939103,1.4812260359259254e-05,85.31689679000061,0.024191622581053458,90.0,-8.80359528466502,-4.413906298050159e-31,-136.05083399930828,1.0000411962742827e-06,103.844991060078,0.031213427020293803,90.0,-1.528675354816175,6.62085944707524e-32,-17.54326320206166,1.3415234699314124e-05,130.18973709864693,0.014479686987627867,90.0,-12.880081159641781,-8.827812596100317e-32,-56.43351379050757,1.0,4,96.23699530164042
1.2248327454305903e-05,45.153831887426044,0.031072617979494916,90.0,-143.14973236870364,-3.531125038440127e-31,-156.73545952518342,1.3535300201034207e-05,85.31631252941499,0.011063979163020361,90.0,-2.7433785221345435,-2.8690390937326038e-31,-140.62706774804286,1.0000026115628202e-06,108.64832239002881,0.02401579594845428,90.0,-71.91740645709382,-3.5311250384401278e-31,-171.25545625708756,1.4169290462984244e-05,130.18973020492447,0.004853650032636742,90.0,-12.735107502016648,8.827812596100322e-32,-55.49892896657186,1.0,4,96.28008882012453
1.3865089264670957e-05,45.154166824194284,0.03551916786185713,90.0,-131.63657174682598,0.0,-168.36827861056378,2.466053415224252e-06,64.62421407818267,0.05491475412525518,90.0,-151.48889963338232,1.765562519220063e-31,105.96360048929277,1.4238469563229067e-05,85.3191793665841,0.04671664554606157,90.0,-140.83488746603828,0.0,2.986105412265835,1.755588020323013e-05,130.1914443957805,0.04193310018021293,90.0,-145.33204800743366,-3.531125038440126e-31,81.66318849884767,1.0,4,96.68262610569053
9.067373638050034e-06,45.15382134660799,0.024471454898052695,90.0,-142.76202207895406,7.0622500768802555e-31,-157.75478626139062,1.5101842355656309e-05,85.31471784466322,0.01539425833695647,90.0,-16.881984931658064,0.0,-126.93451978179263,1.399965785210603e-06,103.85741750747539,0.015497072494965514,90.0,15.057282512779583,0.0,138.03056460229624,1.516876738447716e-05,130.18781221314978,0.008161660368455986,90.0,-25.11649382825304,0.0,-43.425535892643516,1.0,4,96.74172586266985
8.02704693740185e-06,45.15465096219707,0.032418840926436765,90.0,172.25843784001526,-8.827812596100315e-32,-111.35623774295638,1.9428779869238436e-06,65.49384524965156,0.05828622500010847,90.0,-177.32806076815916,-4.4139062980501597e-32,101.2101411158444,1.4991157597013059e-05,85.3183238809267,0.01829939456541614,90.0,161.8792233113967,0.0,57.99887131333372,1.3717181582571949e-05,130.18931171103512,0.019450700206404912,90.0,166.44848289491378,1.7655625192200639e-31,128.01830792685456,1.0,4,96.93710120850706
1.079564354158254e-05,45.15391528451675,0.032501049162098235,90.0,-142.07154168367074,3.531125038440127e-31,-157.72249657246374,1.3732222145048179e-05,85.31625123848947,0.014497149881488154,90.0,-19.07965182999005,3.5311250384401278e-31,-124.59253184535585,1.452565494274726e-06,103.85764284889464,0.007689217525842717,90.0,46.909493289345015,-3.531125038440126e-31,8.554822890483523,1.3887705381145507e-05,130.18966609530355,0.007432421968402595,90.0,-33.744686406595974,-3.5311250384401278e-31,-34.65814008379135,1.0,4,96.95058539891922
1.0634178131465318e-05,45.153828931578566,0.037478129958046176,90.0,-136.98469476458808,3.5311250384401278e-31,-162.58823450464422,1.2682323679795228e-05,85.31899594633505,0.015154798330331589,90.0,-32.01639636918402,1.7655625192200634e-31,-111.566573572632,1.0000375189282633e-06,111.4321116336567,0.009211805698990818,90.0,43.796584373376966,-7.062250076880257e-31,157.6133157618772,1.2388115251352504e-05,130.18884096450736,0.009397725422937148,90.0,-60.25274833885363,-1.7655625192200634e-31,-7.977244630357673,1.0,4,96.97891132325896
9.927317643124314e-06,45.1532686422213,0.05147229549249637,90.0,-108.04971631903774,0.0,167.17460015398632,2.77770561985527e-06,64.78366997275968,0.06634113200309319,90.0,-80.92942869852938,2.648343778830096e-31,-24.731351907489294,1.2803245197706615e-05,85.3171689475304,0.06390910620007938,90.0,-78.56148145816987,-3.5311250384401278e-31,-65.07228776913996,1.2114909056939568e-05,130.18991822102225,0.052088970955360275,90.0,-84.37332135406393,-1.765562519220063e-31,16.070795527268707,1.0,4,97.00510946706137
5.721805594766134e-06,45.15364655729204,0.05285394090608194,90.0,-120.10445465790492,5.296687557660192e-31,-179.52374679789068,1.1081051571451432e-05,85.31642277337814,0.05603301626549446,90.0,-50.11073269729772,3.531125038440126e-31,-96.24139949134221,1.0000000000000023e-06,115.60227492972874,0.0392492970407543,90.0,-48.033470149596084,3.531125038440127e-31,90.08829421768013,8.806412477375945e-06,130.18898549141224,0.04528105975301591,90.0,-59.80338244383377,-7.062250076880252e-31,-10.57370640388746,1.0,4,97.07076474445506
9.863521508657995e-06,45.1532947449443,0.04678569677790982,90.0,-125.03764767800774,0.0,-174.56713713960553,1.1210957992973365e-05,85.31773589754455,0.04871841677998496,90.0,-35.90001888312295,-3.5311250384401278e-31,-110.82858771058531,1.0000016174904823e-06,98.04419670550519,0.05580385331373551,90.0,-28.541868101330955,0.0,134.4113832310897,1.6208725347029844e-05,130.18646648071712,0.036282103568201336,90.0,-47.000556074056455,-7.0622500768802555e-31,-23.587405117318657,1.0,4,97.09052735520217
1.2917604974593708e-05,45.15443244096555,0.03328297333413244,90.0,-149.5683161865553,-3.531125038440127e-31,-149.8537035045469,2.0730211159117636e-06,64.71295138968642,0.06770421878071332,90.0,-172.0082184389043,0.0,163.52532748393836,1.4626800403864862e-05,85.31696846659801,0.05866931371181645,90.0,-170.78659321273204,-3.531125038440126e-31,35.35345661007965,1.3427394329701644e-05,130.19269621444633,0.05201484429084647,90.0,-171.68891117819794,8.827812596100319e-32,109.9277611108033,1.0,4,97.22143191075358
9.417348846633991e-06,45.15379041312231,0.03301787147410769,90.0,-137.90460025661076,0.0,-162.01573950600007,1.3221791336456101e-05,85.3169518660828,0.01906765672901531,90.0,-16.264565476244844,-1.765562519220063e-31,-127.93600124421593,1.0000642138569854e-06,103.74815800034106,0.02386645657173192,90.0,-18.148145994476838,1.7655625192200639e-31,-96.06609652083186,1.1368029733610404e-05,130.1871617998812,0.010632678819699681,90.0,-32.17462529938379,0.0,-36.55439826529551,1.0,4,97.25063292169207
8.153147369396329e-06,45.15390365347258,0.042211923056106854,90.0,-126.85405709003139,0.0,-172.94361337593244,1.2435071957130884e-05,85.31704442377534,0.0314743305033878,90.0,-57.3507919479871,3.5311250384401278e-31,-86.73859674144924,1.8584545632316348e-06,111.50903584837263,0.01160085591777885,90.0,-39.015439920895574,0.0,-59.223446897169055,9.253536818062547e-06,130.18590115345518,0.024400173809314318,90.0,-68.13129271929428,0.0,-0.6236581784467171,1.0,4,97.32756615643135
1.4061173693188692e-05,45.154588767150315,0.04331592865043804,90.0,-165.9768567301072,0.0,-131.9201961182286,1.6651733398804786e-06,64.81009139999493,0.09674119660088136,90.0,-170.14609092169113,-8.827812596100322e-32,174.0979082958098,1.4021927115493624e-05,85.31754551901118,0.07692916181438056,90.0,-179.12453279759737,3.420777380988873e-31,45.82039926693366,9.45931551533371e-06,130.19341378943375,0.06708566196022056,90.0,-178.81471900691014,1.2138242319637935e-31,118.81469179152107,1.0,4,97.43224156316464
6.064777331010608e-06,45.15368537299654,0.03741841801921115,90.0,-129.55275681832052,3.5311250384401278e-31,-170.43168484353623,1.2529906617998611e-05,85.31356819165828,0.028068967524992074,90.0,-34.517959696834794,0.0,-110.26841954314534,1.0000984231019362e-06,108.28152749252557,0.009637906438170977,90.0,-70.2901169730036,0.0,15.916358134279742,1.4573748202555148e-05,130.18492415261278,0.018821055688904163,90.0,-46.15083512126,0.0,-23.048267448222045,1.0,4,97.44963169854232
1.5159094211025832e-05,45.15383462948242,0.027581195955752005,90.0,-139.48085492882385,0.0,-160.8578034594004,1.3657908016748476e-05,85.31865639479501,0.023494428349058603,90.0,-12.896874058978163,-8.827812596100317e-32,-131.85220621992002,1.0000086727485953e-06,108.6251272995935,0.027960635594051094,90.0,-75.99451914036638,-1.7655625192200639e-31,125.88183222211343,1.2378106688730632e-05,130.19222207716555,0.01504288646953319,90.0,-20.56069574823519,1.7655625192200639e-31,-48.74787629391602,1.0,4,97.49023112883862
6.024076528475187e-06,45.15430855551496,0.06605853545698286,90.0,-105.20139733811659,5.296687557660194e-31,164.5203211575242,1.7975501143247211e-06,64.47081842460231,0.07855084540050959,90.0,-112.07811562063311,1.7655625192200634e-31,-5.733377942035232,1.1863938394768776e-05,85.31300448162905,0.07629229084708505,90.0,-102.50311040039206,4.413906298050158e-31,-37.6216556692775,7.951110797528564e-06,130.18786114906015,0.06519968427241282,90.0,-107.60901956039721,-1.7655625192200634e-31,42.282699502149356,1.0,4,97.57592132334301
1.5672912957030716e-05,45.1538770370723,0.030814265106446644,90.0,-136.57810849907133,-3.531125038440127e-31,-163.59055755042266,1.4243231572352891e-05,85.31908815617632,0.017950699507920432,90.0,-45.677377617206645,1.059337511532038e-30,-97.8623503329351,1.0912290621091057e-06,115.65894547562564,0.0037297136052601115,90.0,40.04562110067701,-3.5311250384401278e-31,92.8254453829165,1.167212848359503e-05,130.1903150587447,0.01294047799374277,90.0,-66.77547382157184,1.7655625192200634e-31,-1.506929299565887,1.0,4,97.69911734691337
8.418360236144193e-06,45.153913138949356,0.03970388045755276,90.0,-128.18676517896705,0.0,-171.70754725633773,1.2256320332195158e-05,85.31792202209286,0.026872129107525206,90.0,-42.8153064145424,0.0,-101.5732411775261,1.1038911327527768e-06,111.38794885986277,0.011954629621593485,90.0,-78.23371281932103,-8.827812596100315e-32,146.3525607103524,1.1010528695272755e-05,130.18886038113453,0.018943310024494335,90.0,-56.79374054105391,-3.531125038440127e-31,-12.099721375114111,1.0,4,97.72091771067252
9.40026392740447e-06,45.15457751915916,0.059973338717856255,90.0,-109.04273137867182,-1.765562519220063e-31,168.61816694997617,1.9687727142129754e-06,64.48154990718858,0.06953693615385663,90.0,-98.4916356471681,8.827812596100319e-32,-40.66906879571603,1.2270022506485041e-05,85.31110298484819,0.06163181833788137,90.0,-89.40827368627136,4.4139062980501586e-32,-52.78799005918423,8.479480097649208e-06,130.18852661564483,0.051639926701994195,90.0,-96.51971168470568,-8.827812596100315e-32,29.521932231904305,1.0,4,97.79377496261749
1.5424126460056426e-05,45.15351233899787,0.022518545351732523,90.0,-138.290605762131,-3.5311250384401286e-31,-162.5365094448328,1.5455695186576786e-05,85.32152535026266,0.038160691133470086,90.0,-21.851192635596078,7.062250076880254e-31,-124.33519766937202,1.0000123870973896e-06,104.51134695064644,0.037829790062398914,90.0,-6.907715011097987,-5.29668755766019e-31,66.17171110013632,1.3643759751127968e-05,130.18918597019933,0.0251880466988862,90.0,-26.792583880013357,0.0,-43.50286477269558,1.0,4,97.86742770168881
7.185259511629271e-06,45.15313069407358,0.06291555148133969,90.0,-116.85648751442054,-5.2966875576601895e-31,177.48246621963975,1.4375283803744282e-06,65.42267663276031,0.08731132183627643,90.0,-134.06363551380554,7.062250076880252e-31,4.331366595221471,1.214613052555952e-05,85.31060953575225,0.03332440411944516,90.0,-86.84038879048694,-2.427648463927587e-31,-55.53036635662802,1.6987274417930493e-05,130.18818562038155,0.028938253933681095,90.0,-98.02121631928102,0.0,30.80086216311893,1.0,4,97.87914349559541
1.0599150837409169e-05,45.15418800915198,0.041956037061307024,90.0,-130.19387625983612,7.062250076880254e-31,-169.40087530327068,1.1951975383604415e-05,85.31486953809187,0.007063826588863325,90.0,-95.64788793435731,-6.17946881727022e-31,-46.4017427073641,1.0000571561238817e-06,98.012890775347,0.017250505046194402,90.0,-14.365640544841591,1.7655625192200634e-31,2.3574261725523846,1.502905759593016e-06,130.1897726264835,0.008898489761679762,90.0,-130.67563722507197,0.0,63.652596427930895,1.0,4,98.26478059340259
1.93244550901476e-05,45.15370969063879,0.046201407303116115,90.0,-117.34752322191069,-3.5311250384401278e-31,177.08568097098865,1.259392865410225e-05,85.32896526870806,0.06672822619361021,90.0,-57.722557532757456,-1.7655625192200634e-31,-88.55762185555467,1.4715630396717523e-06,101.39557048067968,0.08042488861198198,90.0,-40.26412272109249,0.0,-42.647289053653544,1.1940783798862354e-05,130.19153998863604,0.05373817398579686,90.0,-62.94806408895124,0.0,-7.655107508384648,1.0,4,98.61696142591896
8.834671980629036e-06,45.153869281138185,0.0236917474032086,90.0,-141.12066518134475,0.0,-159.5179441015324,1.5507993972518587e-05,85.31759209663495,0.016845039866442337,90.0,-27.883308451973473,5.296687557660192e-31,-115.94557725562403,1.924132840058718e-06,108.98969921658723,0.011167678827120112,90.0,-35.651433007578,0.0,26.2591490879811,9.317387253083957e-06,130.19031464864435,0.007456272977636583,90.0,-52.36013802306857,0.0,-15.854879309732006,1.0,4,98.67994479256116
